Scientific_Name,Common_Name,Threatened_Status,Listed_SPRAT_TaxonID,Kingdom,Class,Profile,Family,Genus,Species,Description,Image,Image_Author,Habitat,Australian_Distribution,Longitude,Latitude
Diuris basaltica,"Small Golden Moths Orchid, Early Golden Moths",Endangered,64654,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64654,Orchidaceae,Diuris,basaltica,"The Small Golden Moths Orchid is a deciduous, perennial, terrestrial orchid which emerges annually from an underground tuber. When it emerges, it develops 3-7 linear leaves around a basal tuft and an erect, green flower stem, to 15 cm tall. The flower stem bears one or two small, nodding, narrowly opening, bright golden yellow to orange yellow flowers to 20 mm wide (Backhouse & Lester 2010).",https://data.rbg.vic.gov.au/cip/preview/image/library/126088?maxsize=512,Jeff Jeanes ,"The Small Golden Moths Orchid grows in herb-rich native grasslands, dominated by Kangaroo Grass (Themeda triandra) on heavy basaltic soils, often embedded with basalt boulders (Backhouse & Jeanes 1995; Backhouse & Lester 2010). All locations that the species is known to occur form part of the ÃÂ¢ÃÂÃÂNatural Temperate Grassland of the Victorian Volcanic PlainÃÂ¢ÃÂÃÂ, which is a Critically Endangered ecological community under the Environment Protection and Biodiversity Conservation Act 1999.","The Small Golden Moths Orchid is endemic to a small area on the Keilor and Werribee Plains immediately to the west of Melbourne, over a distance of approximately 50 km in the Victorian Volcanic Plain IBRA bioregion (Backhouse & Lester 2010).There are about 50 plants in collections held by the Royal Zoological Gardens, Melbourne and the Royal Botanic Gardens, Melbourne (Jeanes pers. comm. 2001) and up to 200 plants held in other institutions for the purposes of re-introduction (Backhouse & Lester 2010).",144.59930555559998,-37.7108333333
Cyclodomorphus praealtus,Alpine She-oak Skink,Endangered,64721,Animalia,Reptilia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64721,Scincidae,Cyclodomorphus,praealtus,"The Alpine She-oak Skink is a medium-sized scincid lizard with a snout vent length up to 126 mm (Clemann 2007, pers. comm., cited in TSSC 2009bq) with smooth, overlapping scales and four distinct but short limbs, each with five fingers or toes. The tail is relatively short compared to species from coastal areas (Green & Osborne 1994). Dorsal colouration is olive green to reddish-brown, with dark edges to scales that form broken, wavy stripes and occasionally irregular, narrow bands (Wilson & Swan 2008). The ventral surface is usually orange to reddish (TSSC 2009bq).",https://www.environment.nsw.gov.au/threatenedspeciesapp/ImageHandler.ashx?graphicsId=45670&maxWidth=150,Dave Hunter,"In Victoria, the Alpine She-oak Skink has only been recorded from alpine tussock grasslands, alpine heathland and alpine grassy heathland, usually above the tree line, although it does occur in grassy areas of very sparse Snow Gums (Eucalyptus pauciflora). In NSW, the species has only been observed in tussock grassland within the Kosciuszko region (Hunter 2009, pers. comm., cited in TSSC 2009bq). ",The Alpine She-oak Skink is endemic to NSW and Victoria. It is restricted to locations above 1500 m in the Australian Alps from Omeo Plain in the south to Kiandra in the north (Swan et al. 2004). It is located within the North East Victoria and Southern Rivers NSW Natural Resource Management Regions and the Australian Alps Interim Biogeographic Regionalisation for Australia Bioregion (TSSC 2009bq). ,147.1,-37.0
Dianella amoena,Matted Flax-lily,Endangered,64886,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64886,Phormiaceae,Dianella,amoena,"The Matted Flax-lily is a perennial, tufted, mat-forming lily. Plants are rhizomatous and can form loose clumps up to 5 m wide. Rhizomes are yellow and slender (4 mm wide), with shoots arising every 10-30 cm. Leaves are grey-green, dull crimson at the base, narrow and tapering, grow to 45 cm long by 12 mm wide, and are broadly V-shaped, with a prominent abaxial keel along the midrib and loose clasping leaf sheaths. Blades, sheaths and midribs usually have small, irregularly spaced teeth. Leaves are deciduous in summer if plants are water-stressed (Carter 2010d; Gray & Knight 2001).The inflorescence is erect, 20-90 cm long, with a slender, arching scape that bears several bluish, star-shaped, nodding, sweetly fragrant flowers. Perianth segments are pale to deep blue-violet, recurved, elliptic, grow to 10 mm long by 3 mm, the outer tepals with five veins, the inner tepals with three veins. There are six stamens, that grow to 7 mm long, with pale yellow filaments, orange strumae and pale lime-yellow anthers, while the style is whitish-translucent and grows to 6 mm long. Fruits are ovoid purple berries approximately 7 mm long, and seeds are shiny black and smooth and 3 mm long. Flowering occurs from October to April (Carr & Horsfall 1995; Carter 2010d).",https://www.naturalvaluesatlas.tas.gov.au/downloadattachment?id=12997&type=image&height=200&width=300,Micah Visoiu,"Victoria: The Matted Flax-lily is known from 120 sites in Victoria, although there are thought to be only 50 populations producing seed. This species is found in the Victorian Volcanic Plains, South East Coastal Plain, South Eastern Highlands and Victorian Midlands bioregions (Carter 2010d). Most populations occur in remnant vegetation along roadsides, railways and in small flora and nature reserves within the urban landscape (Carter 2010d). In the northern suburbs of Melbourne, populations have been recorded at Bundoora, Eltham, Craigieburn, Reservoir, Epping and South Morang (Carter 2010d). Some plants in the South Morang area were associated with EPBC Referral 2009/5313 (SMREP 2010). Populations in rural areas include St Andrews, Yarra Glen, Traralgon (in the La Trobe Valley), Lyndhurst (near Cranbourne in Melbourne's south-east), Castlemaine and Harcourt (in central Victoria), Kyneton Rifle Range and rail reserves at Riddells Creek (Macedon Ranges Shire) (Carter 2010d). On the Victorian Volcanic Plains, there are populations between Sunbury and Bacchus Marsh as well as further west near Mortlake (Carter 2010d). There is a highly disjunct population near Omeo (Carter 2010d). Surveys for EPBC Referral 2009/4888 found this species in the vicinity of Epping Road, Wollert (Ecology Partners 2009c). In western Victoria, there may be populations near Stawell, Deep Lead Flora and Fauna Reserve and at Dadswells Bridge in the northern Grampians, although the taxonomic identity of these plants requires verification (Carter 2005). New locations, around 27 km south-east of Ballarat, have been found as part of research associated with EPBC Referral 2009/4907 (Brett Lane & Associates 2009a).",The Matted Flax-lily is found in Tasmania (Tas. DPIW 2008) and Victoria (Carter 2010d).ÃÂ ,143.85,-37.5667
Prasophyllum suaveolens,Fragrant Leek-orchid,Endangered,64956,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64956,Orchidaceae,Prasophyllum,suaveolens,"Flowering stem slender, to 25 cm tall, solitary. Leaf-blade to 10 cm long, 2 -3 mm diam. at base, apex erect, often partially senescent at flowering time. Flowers 10 -25, small, fragrant, green to yellow-green with reddish markings, in a moderately loose spike 5 -10 cm long; ovary turgid, obovoid, c. 3 mm long; sepals 3 -5 mm long, dorsal sepal ovate-lanceolate, deflexed, lateral sepals linear-lanceolate, free or united for half their length, more or less parallel, recurved; petals narrow-obovate, 4 -4.5 mm long. Labellum sessile, ovate-lanceolate, 4 -5 mm long, porrect at base, recurved at about 90 deg. near middle, lamina greenish to pinkish, margins entire or slightly irregular; callus plate smooth, fleshy, raised, channelled, dull green, extending almost to the labellum apex. Column appendages linear-oblong, c. 1 mm long, truncate or emarginate. Flowers Oct. -Nov.",https://data.rbg.vic.gov.au/cip/preview/image/library/134799?maxsize=512,Dean Rouse,,,142.1167,-37.8167
Sphaerolobium acanthos,Grampians Globe-pea,Critically Endangered,65835,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=65835,Fabaceae,Sphaerolobium,acanthos,"Erect wiry shrub, to c. 1 m tall; stems terete, faintly ribbed, minutely scabrous; branchlets numerous, to c. 20 mm long, divaricate, recurved, often 3 -5-forked at tips, spinescent. Leaves scattered or subwhorled, subulate, 2 -3 mm long, caducous; stipules absent. Flowers 1 or 2, axillary; peduncle to c. 1.5 mm long, produced into a subulate tip between flowers; pedicels to c. 1.5 mm long; bracts and bracteoles obovate. Calyx campanulate, 3.5 -4.5 mm long, lead-grey, more or less glabrous; teeth imbricate, unequal, longer than tube; upper lip cuneate; lower lobes subulate; petals yellow, orange or reddish-brown; standard transversely broad-elliptic, 7 -7.5 mm long, yellow at centre; keel obliquely broad-obovate, about the same length as wings. Pod obovoid-ellipsoid, c. 4.5 mm long, c. 3.5 mm wide, oblique, turgid, pruinose; seeds 1 -2, c. 1.5 mm long, mottled. Flowers Nov. -Jan.",https://data.rbg.vic.gov.au/cip/preview/image/library/127011?maxsize=512,Walsh Neville G,,,142.5,-37.1667
Thalassarche chrysostoma,Grey-headed Albatross,Endangered,66491,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=66491,Diomedeidae,Thalassarche,chrysostoma,"The grey-headed albatross (Thalassarche chrysostoma) also known as the grey-headed mollymawk, is a large seabird from the albatross family. It has a circumpolar distribution, nesting on isolated islands in the Southern Ocean and feeding at high latitudes, further south than any of the other mollymawks. Its name derives from its ashy-grey head, throat and upper neck.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Thalassarche_chrysostoma_-_SE_Tasmania.jpg/220px-Thalassarche_chrysostoma_-_SE_Tasmania.jpg,JJ Harrison,"The Grey-headed Albatross is marine, pelagic and migratory. Its habitat includes subantarctic, subtropical, and occasionally Antarctic waters in the Pacific, Indian, Atlantic and Southern Oceans (del Hoyo et al. 1992; Marchant & Higgins 1990). Non-breeding and immature Grey-headed Albatrosses disperse widely over the Southern Ocean, mostly between 35ÃÂ¢ÃÂÃÂ65ÃÂ¡ S (del Hoyo et al. 1992). During summer, they feed mainly in the cold waters on either side of the Antarctic Convergence in the subantarctic and Antarctic seas, avoiding pack ice, between 46ÃÂ¢ÃÂÃÂ64ÃÂ¡ S (Ainley et al. 1984; Hicks 1973; Weimerskirch et al. 1986; Zink 1981a). In winter, most leave the Antarctic Zone and their range extends into the warmer southern Subtropics between 39ÃÂ¢ÃÂÃÂ51ÃÂ¡ S (Amiet 1958; Brown et al. 1975; Secker 1969). Along the South American coast the species occurs 4ÃÂ¢ÃÂÃÂ30 km offshore in the cool Humboldt Current north to 15ÃÂ¡ S (Jehl 1973). In the Cook Strait, New Zealand, the species concentrate over tidal rips (Secker 1969).","In Australian territory, Grey-headed Albatross breed on the southern and western flanks of Petrel Peak, Macquarie Island (Copson 1988). The Grey-headed Albatross has bred in this same restricted area on Macquarie Island for at least the past 30 years (Terauds et al. 2005). This nesting area has been included on the EPBC Act register of Critical Habitat. Macquarie Island is classified as a World Heritage Area, a Biosphere reserve and a National Estate property. The entire island is also classified as a Tasmanian Nature Reserve and is managed by the Tasmanian Parks and Wildlife Service (TSSC 2009cu, 2009cv).",141.02,-38.05
Macquaria australasica,Macquarie Perch,Endangered,66632,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=66632,Percichthyidae,Macquaria,australasica,"The Macquarie Perch is a moderate-sized fish with an elongate-oval body which is laterally compressed. The lateral line is obvious and there are conspicuous open pores on the lower jaw (Lintermans 2008).  Macquarie Perch have been recorded growing to 46 cm and 3.5 kg within the western distribution of their range, but are distinctly smaller in maximum size at maturity in the eastern distribution of their range where they grow to less than 25 cm and 1.5 kg. In the Murray-Darling Basin the species varies from almost black or dark silvery grey to bluish grey or green-brown above, paler to off-white below, often with a yellowish tinge. In the Shoalhaven and Hawkesbury River systems, fish are usually blotched with grey-brown, buff and dark-greyish over the head and body and can be pale grey-brown when living in shallow sandy streams (Allen 1989a; McDowall 1996).",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Macquarie_perch.jpg/220px-Macquarie_perch.jpg,Codman,"The Macquarie Perch is a riverine, schooling species. It prefers clear water and deep, rocky holes with lots of cover. As well as aquatic vegetation, additional cover may comprise of large boulders, debris and overhanging banks (Cadwallader & Eden 1979). Spawning occurs just above riffles (shallow running water). Populations may survive in impoundments if able to access suitable spawning sites (Wager & Jackson 1993).","Historic distribution: The Macquarie Perch was once widespread through the cooler upper reaches of the southern tributaries of the Murray-Darling river system in Victoria and New South Wales (Anonymous 1974; McDowall 1996), however its distribution did not usually extend to the sources of these rivers (Lake 1971). Although it was considered rare downstream in the Murray River, in Victoria the Macquarie Perch occurred in the Barmah Lakes area and tributaries such as Broken Creek (Cadwallader 1981; Lake 1978; McDowall 1996). In New South Wales, the species occurred in the upper reaches of the Macquarie River system (Trueman 2007). Victoria: Of the Macquarie Perch in the Murray-Darling, only small discrete populations remain in the upper reaches of the Mitta Mitta, Ovens, Broken, Campaspe and Goulburn Rivers in northern Victoria (Ingram et al. 1990). A larger, apparently self-sustaining translocated population exists in the Yarra River and is potentially the most secure in the country. The Macquarie Perch is also known to persist in Lake Eildon in the Goulburn River catchment (McDowall 1996).",145.22,-37.7364
Tympanocryptis pinguicolla,Grassland Earless Dragon,Endangered,66727,Animalia,Reptilia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=66727,Agamidae,Tympanocryptis,pinguicolla,"The grassland earless dragon is a small (5-7 g, ~5 cm SVL), pale grey to reddish-brown agamid lizard which lacks an external ear opening and functional ear drum. See the <a title=""national recovery plan"" href=""http://www.environment.gov.au/resource/national-recovery-plan-grassland-earless-dragon-tympanocryptis-pinguicolla"" target=""_self"">national recovery plan</a> for a more detailed description.",https://www.environment.nsw.gov.au/threatenedspeciesapp/ImageHandler.ashx?graphicsId=58331&maxWidth=150,Stephen Mahony / DPIE,"The grassland earless dragon is a native grassland specialist inhabiting natural temperate grasslands. This habitat is best described in the endangered ecological community description for <a title=""natural temperate grassland link"" href=""http://www.environment.gov.au/cgi-bin/sprat/public/publicshowcommunity.pl?id=14"" target=""_self"">natural temperate grasslands of the Southern Tablelands</a> (Department of the Environment 2015). Burrows of the wolf spider (Lycosa spp.) and wood cricket (Cooraboorama canberrae), embedded surface rocks and tussocks are habitat components critical to this species survival (Langston 1996; McGrath et al. 2015; Osborne et al. 1993a; Stevens et al. 2010). Natural temperate grassland with actual or potential connectivity value is also habitat critical to this species survival (Carlson et al. 2015; Hoehn et al. 2013).","There are three extant genetically distinct subpopulations of the grassland earless dragon. Two exist in the ACT located north and south of Canberra International Airport, with the southern subpopulation crossing into Queanbeyan in NSW, and a third in the Monaro region of NSW (Carlson et al. 2015). In 2015, all sites known to be occupied by the grassland earless dragon in Canberra / Queanbeyan are outlined in the <a title=""national recovery plan"" href=""http://www.environment.gov.au/resource/national-recovery-plan-grassland-earless-dragon-tympanocryptis-pinguicolla"" target=""_self"">national recovery plan</a> for the species. Other sites with potential habitat in the region are unlikely to be recolonised given their isolation (ACT Government 2010).",144.65,-37.73
Paralucia pyrodiscus lucida,Eltham Copper Butterfly,Endangered,66766,Animalia,Insecta,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=66766,Lycaenidae,Paralucia,pyrodiscus,"The fiery copper or dull copper (Paralucia pyrodiscus) is an endemic Australian butterfly of the family Lycaenidae. One of the two subspecies, P. p. lucida, is commonly known as the Eltham copper. The larvae feed on Bursaria spinosa and are associated with Notoncus ants.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Paralucia_pyrodiscus_%28ento-csiro-au%29.jpg/220px-Paralucia_pyrodiscus_%28ento-csiro-au%29.jpg,,,,145.15,-37.72
Isoodon obesulus obesulus,"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Endangered,68050,Animalia,Mammalia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=68050,Peramelidae,Isoodon,obesulus,"The Southern Brown Bandicoot ( Isoodon obesulus) is a medium sized ground dwelling marsupial with a long tapering snout, a naked nose, a compact body and a short tail. Males weigh between 500 -1850 g and females 400 -1200 g (Van Dyck & Strahan 2008). They have an average body length of 33 cm for males and 30 cm for females, with an average tail length of 11.3 and 12.4 cm for females and males respectively (Van Dyck & Strahan 2008).Southern Brown Bandicoots have small rounded ears and small black eyes.  The dorsal surface of the body usually appears grey-brown at a distance but grizzled (with golden-brown flecks) at close range because of banded spiny guard hairs.  The underparts and forefeet are creamy white or pale yellow in colour, and the tail brown above and creamy yellow below.  The forelegs are short with curved claws on each of the five digits, and the hind limbs much longer.  The hind feet have five toes, with the first digit small and clawless, while the second and thirds digits are fused (Brown & Main 2010).",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Southern_Brown_Bandicoot_%28Isoodon_obesulus%29_2%2C_Vic%2C_jjron%2C_09.01.2013.jpg/220px-Southern_Brown_Bandicoot_%28Isoodon_obesulus%29_2%2C_Vic%2C_jjron%2C_09.01.2013.jpg,John O'Neill (jjron),"Southern Brown Bandicoots (eastern) are known to inhabit a variety of habitats including heathland, shrubland, sedgeland, heathy open forest and woodland and are usually associated with infertile, sandy and well drained soils, but can be found in a range of soil types (Coates et al. 2008; Menkhorst and Seebeck 1990; NSW DEC 2006; Paull 1993). Within these vegetation communities they typically inhabit areas of dense ground cover. Species experts define suitable habitat for Southern Brown Bandicoots (eastern) to be any patches of native or exotic vegetation, within their distribution, which contains understorey vegetation structure with 50ÃÂ¢ÃÂÃÂ80% average foliage density in the 0.2ÃÂ¢ÃÂÃÂ1 m height range. In areas where native habitats have been degraded or diminished, exotic vegetation, such as Blackberry (Rubus spp.), can and often does, provide important habitat (DSEWPaC 2011g).","The Southern Brown Bandicoot (eastern) is found in New South Wales (NSW), Victoria and South Australia (SA). The Southern Brown Bandicoot (eastern) was once believed to be the most common bandicoot in southern Australia (Krefft 1866), but by the 1920s it was considered rare (Jones 1924).",140.9677229684,-37.99576833982
Galeorhinus galeus,"School Shark, Eastern School Shark, Snapper Shark, Tope, Soupfin Shark",Conservation Dependent,68453,Animalia,Chondrichthyes,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=68453,Triakidae,Galeorhinus,galeus,"The School Shark is a moderately slender, bronze-grey shark with a very large sub-terminal lobe on the caudal fin (giving it a double-tailed appearance); a small second dorsal fin; relatively long snout; very small anterior nasal flaps; and sub-triangular teeth with oblique cusps and lateral cusplets (Last & Stevens 1994; Stevens 2005).The size of adults varies between regions. In Australia, pups are born 30 cm long and adults grow to 175 cm long (Last & Stevens 1994). In the North Atlantic, adults regularly grow to 195 cm long (Last & Stevens, 1994). The average weight of this species is 6 -12 kg with a maximum weight of 33 kg (Daley et al. 2002a).The School Shark often occur in small schools composed predominately of individuals of the same sex and age group (Last & Stevens 1994).",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Galeorhinus_galeus_SI3.jpg/220px-Galeorhinus_galeus_SI3.jpg,D Ross Robertson,"The School Shark is most abundant in cold to temperate continental seas, from the surfline and very shallow water to well offshore (Compagno et al. 2005). It is primarily a deep water demersal (bottom-dwelling) species, although individuals have been recorded undertaking daily vertical migrations, remaining at depths of around 500 metres during the day and moving up to around 100 metres at night (McLoughlin 2007). Females and juveniles utilise inshore coastal areas around Victoria, Tasmania and parts of South Australia for nursery areas (Pogonoski et al. 2002).","The School Shark occurs throughout the temperate coastal waters of southern Australia. They are found from Moreton Bay, in southern Queensland, to Perth, Western Australia, including offshore waters of Lord Howe Island and Tasmania (Pogonoski et al. 2002). The School Shark moves extensively throughout the waters of southern Australia (TSSC 2009b). This species is mainly found in demersal waters, over the continental and insular shelves, but also over the upper slopes, in depths from near shore to 550 m (Last & Stevens 1994). Inshore areas are particularly important as birthing and nursery sites (TSSC 2009b).",144.93,-37.87
Seriolella brama,Blue Warehou,Conservation Dependent,69374,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=69374,Centrolophidae,Seriolella,brama,"The blue warehou or common warehou, Seriolella brama, is a medusafish of the family Centrolophidae found off southern Australia and around New Zealand, at depths of between 5m and 400m. Its length is up to about 75 cm. The blue warehou is not to be confused with the bluenose warehou (usually referred to simply as bluenose in New Zealand, and bonita, big-eye or Griffin's silverfish by others) which is a deepwater member of the warehou family.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/FMIB_45638_Seriolella_brama.jpeg/220px-FMIB_45638_Seriolella_brama.jpeg,Edgar Ravenswood Waite,,,144.93,-37.85
Thunnus maccoyii,Southern Bluefin Tuna,Conservation Dependent,69402,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=69402,Scombridae,Thunnus,maccoyii,"The Southern Bluefin Tuna is one of 13 species of tuna in the Family Scombridae. The Southern Bluefin Tuna is a long and muscular fish, with a fusiform and rounded body that is nearly circular in cross section. They are dark blue to black on the dorsal surface and silvery white on the lower sides and belly. They have colourless transverse lines alternating with rows of colorless dots and small scales covering the skin. There are two dorsal fins, the first dorsal fin is yellow or bluish, the anal fin and the finlets are dusky yellow edged with black. Keels are present near the tail and are coloured yellow in adults (Carpenter & Niem 2001).Southern Bluefin Tuna can grow to 225 cm in length and 200 kg in weight. However, adults are more commonly recorded at around 160 cm (Carpenter & Niem 2001; Phillips et al. 2009). Length-weight correlations are variable in adult fish, depending on physiological conditions (Collette & Nauen 1983). Juveniles recruit to the aggregations of adults at lengths around 55 cm and weighing around 3.5 kg (Phillips et al. 2009).",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Thmac_u0.gif/220px-Thmac_u0.gif,,,"Adult Southern Bluefin TunaÃÂ in Australian waters, ranges widely from northern Western Australia (WA) to the southern region of the continent, includingÃÂ Tasmania, and to northern New South Wales, appearing in eastern Australian waters mainly during winter (Caton 1991; CCSBT 2009; Honda et al. 2010; NSW DPI FSC n.d.). Juveniles of one to two years of age inhabit inshore waters in WA and South Australia (Honda et al. 2010).",144.93,-37.87
Bidyanus bidyanus,"Silver Perch, Bidyan",Critically Endangered,76155,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=76155,Terapontidae,Bidyanus,bidyanus,"The silver perch is a large grunter with a small head, small eyes, a small mouth at the end of a pointed 'beak-like' snout.[2][3][4][8] The species is streamlined and laterally compressed, with a spiny dorsal fin of medium height, angular soft dorsal and anal fins and a forked tail. Large specimens become very deep bodied with a large hump behind the head. In terms of colouration, they are dark grey to silvery greyish-brown on the back, silver-grey on the sides, with darker scale margins giving a checkered pattern; the belly is whitish; the dorsal and caudal fins are dark, the pelvic fins white.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Bidyanus_bidyanus_as_depicted_by_Fishing_and_Aquaculture%2C_Department_of_Primary_Industries%2C_New_South_Wales.jpg/220px-Bidyanus_bidyanus_as_depicted_by_Fishing_and_Aquaculture%2C_Department_of_Primary_Industries%2C_New_South_Wales.jpg,NSW DPI,,,143.887,-35.6847
Lachnagrostis adamsonii,"Adamson's Blown-grass, Adamson's Blowngrass",Endangered,76211,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=76211,Poaceae,Lachnagrostis,adamsonii,"Adamson's Blown-grass is a tufted grass growing up to 70 cm in height (Murphy 2010; Vic. DPI 2011; Walsh 1994). Leaves, often folded or in-rolled, grow 25 cm (Murphy 2010) to 30 cm long (Vic. DPI 2011) and 2 mm (Murphy 2010) to 3.5 mm wide (Vic. DPI 2011). The inflorescences are delicate, open, up to 25 cm in length and remain partly enclosed by the upper leaf sheath until late maturity, often drying to a pale golden colour. Panicles (the separate branched cluster of flowers that form the flowerhead) detach from the plant when mature and are blown away by wind. The light green, or occasionally purple-tinged, spikelets (small spikes that form the 'flower') are 2.5 mm (Vic DPI 2011) to 4 mm in length (Murphy 2010), with the upper glume (modified leaf or scale at base of a grass spikelet) longer than the lower glume. Lemmas (outer or lower modified leaves or scales) have fine, straight, or gently curved, awns (bristle-like appendages found on the spikelets) that are 1.5-3 mm in length and are attached towards the top, being only just visible beyond the tip of the spikelet (Murphy 2010; Vic. DPI 2011).Environmental conditions and site characteristics determine the species' habit, with plants at drier sites generally smaller and with fewer inflorescences than those at moister sites. In ephemeral (not lasting) habitat, the species is an annual (dies off each year), whilst in continuous moist sites the species is perennial (lasting for many years) (Murphy 2010).",http://vro.agriculture.vic.gov.au/dpi/vro/vroimages.nsf/Images/sip_adamsons_blown_grass/$File/adamsons_blown_grass_plants.jpg,A J Brown,"Adamson's Blown-grass is confined to slow moving creeks, swamps, flats, depressions or drainage lines (such as along roadsides) that are seasonally inundated or waterlogged and usually moderately to highly saline (Murphy 2010; Vic. DPI 2011; Walsh 1994). Soils are black, cracking clays or duplex soils with poorly permeable subsoils ranging from acidic (pH 4.6) to alkaline (pH 9.1) (Brown 1997 cited in Murphy 2010). Plants appear to favour sites that have some shelter from the wind, often provided by other species such as Canary-grass (Phalaris aquatica), Juncus spp. or Gahnia spp. (Moorrees 2004). This preference for protected sites may explain why plants are rarely found around larger, more open, exposed saline lakes. The species will also tolerate some waterlogging, but will not survive in relatively deep water for any length of time (Moorrees 2004).Associated species include Streaked Arrowgrass (Triglochin striata), Plains Saltmarsh-grass (Puccinellia stricta var. perlaxa), Australian Salt-grass (Distichlis distichophylla), Common Blown-grass (Lachnagrostis filiformis), Beaded Glasswort (Sarcocornia quinqueflora), Creeping Monkey-flower (Mimulus repens), Salt Pratia (Pratia platycalyx), Creeping Brookweed (Samolus repens), Selleria (Selleria radicans) and Round-leaf Wilsonia (Wilsonia rotundifolia) (Murphy 2010). Exotic plant species recorded with Adamson's Blown-grass include Water Buttons (Cotula coronopifolia), Buck's-horn Plantain (Plantago coronopus), Annual Beard-grass (Polypogon monspeliensis), Sea Barley-grass (Hordeum marinum), Canary-grass (Phalaris aquatica), Tall Fescue (Festuca arundinacea), Tall Wheat-grass (Lophopyrum ponticum) and Yorkshire Fog Grass (Holcus lanatus) (Murphy 2010).","Adamson's Blown-grass is endemic to south-west Victoria, from Clifton Springs near Geelong to near Coleraine (350 km west of Melbourne) (Walsh 1994). The northernmost populations are at Gatum (20 km north-west of Cavendish), near Maroona (20 km north-east of Willaura), Lake Goldsmith (15 km south of Beaufort) and just south of Chepstowe. Southernmost populations are at Caramut, just north of Derrinallum and Lismore, and near Barunah (15 km west of Shelford) (Moorrees 2004).",142.85,-37.48
