Scientific_Name,Common_Name,Threatened_Status,Listed_SPRAT_TaxonID,Kingdom,Class,Profile,Family,Genus,Species,Description,Image,Image_Author,Habitat,Australian_Distribution,Longitude,Latitude
Caladenia tessellata,"Thick-lipped Spider-orchid, Daddy Long-legs",Vulnerable,2119,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=2119,Orchidaceae,Caladenia,tessellata,"The Thick-lipped Spider-orchid is a perennial orchid that sprouts annually from an underground tuber. It has a single slender flowering stem which bears one or two 3 cm yellow-green flowers (with maroon stripes and suffusions), is hairy and grows to 30 cm in height. The perianth (outer whorl) segments are slender to broadly obovate and up to 2.5 cm long; the dorsal sepal is erect and incurved; the lateral sepals are deflexed and point forward; the petals are often strongly deflexed against the ovary; the labellum is broadly heart-shaped; and the lateral lobes are thickened and obliquely erect and the margins entire (or occasionally with a few short teeth). There is a densely packed cluster of short, thick, clubbed calli that are central and glossy purple to black. These are at the base, and often break into two rows extending into the labellum mid-lobe (Backhouse & Jeanes 1995; Bernhardt 1993; Bishop 2000; Duncan 2010b; Jones 2006).",https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Caladenia_tessellata.jpg/440px-Caladenia_tessellata.jpg,Glenda Wood,"The Thick-lipped Spider-orchid is known to favour low, dry sclerophyll woodland (for example open Kunzea woodland) with a heathy or sometimes grassy understorey on clay loams or sandy soils (Bernhardt 1993; Bishop 2000; Cross 1995; Fitzgerald 1876). More specifically, the population at Braidwood occurs in dry, low Brittle Gum (Eucalyptus mannifera), Inland Scribbly Gum (E. rossii) and Allocasuarina spp. woodland with a sparse understorey and stony soil. In Victoria, the orchid grows in heathland, heathy or grassy woodland, and grassy or sedgy open forests in well drained sand and clay loams (Duncan 2010b).","The Thick-lipped Spider-orchid is endemic to mainland south-east Australia. It is distributed from the central coast of NSW to the Westernport region of southern Victoria. This includes the South East Coastal Plain, South East Corner, and Sydney Basin bioregions (Environment Australia 2000c). The species usually occurs on or near the coast, but in southern NSW it extends well inland to Braidwood (Duncan 2010b).",149.75,-37.5667
Taraxacum cygnorum,Coast Dandelion,Vulnerable,2508,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=2508,Asteraceae,Taraxacum,cygnorum,,https://www.naturalvaluesatlas.tas.gov.au/downloadattachment?id=16461&type=image&height=200&width=300,S.Harris,,,147.1167,-38.0
Acacia phasmoides,Phantom Wattle,Vulnerable,2784,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=2784,Fabaceae,Acacia,phasmoides,,https://www.environment.nsw.gov.au/threatenedspeciesapp/ImageHandler.ashx?graphicsId=43013&maxWidth=150,John Briggs,All populations occur on sandy or gravelly soils derived from granite (MEL undated).,,147.477486,-36.0070329991
Pultenaea maidenii,Maiden's Bush-pea,Extinct,2869,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=2869,Fabaceae,Pultenaea,maidenii,,https://data.rbg.vic.gov.au/cip/preview/image/library/130343?maxsize=512,"Armstrong,J.",,,142.2,-37.4167
Asterolasia phebalioides,Downy Star-bush,Vulnerable,3599,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=3599,Rutaceae,Asterolasia,phebalioides,"Open or compact shrub to 1 m high, overall grey to brown stellate-tomentose. Leaves densely crowded on short branches, cuneate-obcordate, 5 -10 mm long, 2 -4( -6) mm wide, often partly or strongly folded, apex obcordate or obtuse. Flowers terminal, solitary, sessile, closely subtended by 5 leafy bracts; sepals rudimentary or lacking; petals elliptic or obovate, 6 -10 mm long, bright golden yellow, finely stellate outside; stigma deeply cleft into 5 spreading, linear lobes. Follicles glabrous, not beaked, c. 3.5 mm long. Flowers spring.",https://data.rbg.vic.gov.au/cip/preview/image/library/38442?maxsize=512,Goods Graham & Maree,,,142.5,-37.1667
Asplenium hookerianum,Maidenhair Spleenwort,Vulnerable,3909,Plantae,Polypodiatae,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=3909,Aspleniaceae,Asplenium,hookerianum,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Asplenium_hookerianum_leonperrie_cc-by.jpg/440px-Asplenium_hookerianum_leonperrie_cc-by.jpg,Leonperrie,,,144.5918889,-37.48802778
Caladenia pumila,Dwarf Spider-orchid,Critically Endangered,4155,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=4155,Orchidaceae,Caladenia,pumila,"The Dwarf Spider-orchid has a low stature and easily distinguished from other similar spider-orchids. The spider-like flower is pinkish-white and appears rather large, due to the shortness of the stem. The perianth segments (outer envelope protecting the flower) is white, usually without markings, but sometimes with a faint pink stripe on the outside. Sometimes the tips of the sepals are distinctly club-shaped. The leaves are relatively large, hairy, and either linear or oblong-lanceolate (lance-shaped). The stem is also hairy. The margins of the labellum (the flower part that attracts insects to pollinate the flower), in at least a few specimens, are smooth, without any of the fine serrations characteristic of many similar orchid species. The labellum is white with narrow pink margins and a few pink splashes on the lateral lobes. The tubers, comparatively small in this species, are naked, often with numerous remains of withered tubers above (Nicholls 1932).",https://api.gbif.org/v1/image/unsafe/500x/https%3A%2F%2Fstatic.inaturalist.org%2Fphotos%2F44599548%2Foriginal.jpg%3F1562834683,Reiner Richter,,"Two Dwarf Spider-orchid plantsÂ were found in a Parks Victoria reserve in the greater Geelong region in late 2009. In an attempt to protect the plants, their location is being kept confidential by the Victorian Government (ABC News 2009).",,
Thelymitra matthewsii,Spiral Sun-orchid,Vulnerable,4168,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=4168,Orchidaceae,Thelymitra,matthewsii,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Thelymitra_matthewsii.jpg/440px-Thelymitra_matthewsii.jpg,Cathy Powers,"Thelymitra matthewsii favours open forests and woodlands in well-drained sand and clay loams. It is a post-disturbance coloniser that is usually found in open areas around old quarries and gravel pits, on road verges, disused tracks and animal trails (Backhouse & Jeanes 1995).",,142.55,-37.25
Pomaderris vacciniifolia,Round-leaf Pomaderris,Critically Endangered,4256,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=4256,Rhamnaceae,Pomaderris,vacciniifolia,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Pomaderris_vacciniifolia.jpg/440px-Pomaderris_vacciniifolia.jpg,Canley,,,145.9667,-38.05
Pultenaea williamsoniana,Williamsons Bush-pea,Vulnerable,5061,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=5061,Fabaceae,Pultenaea,williamsoniana,"Slender, erect shrub to 3 m high; stems terete, covered with white hairs. Leaves alternate, terete, 6 -15 mm long, 0.2 -0.5 mm wide, grooved above, spreading at right-angles to stem or occasionally recurved; petiole remaining erect; apex acute, tapering to a slender pungent point; lower surface covered with pale hairs; upper surface not visible; stipules lanceolate, 1.5 -2 mm long, dark brown, strongly recurved, slightly resinous. Inflorescence a loose cluster of 3 -5 flowers at tips of short, lateral branches, pedicels densely bristly; bracts absent; calyx 4 -5 mm long, resinous, lobes hairy; bracteoles attached below base of calyx tube, ovate to orbicular, 2 -2.5 mm long, resinous; standard 9 -11 mm wide; ovary and lower half of style hairy. Pod plump, sparsely hairy, well exserted from calyx. Flowers Oct.",https://data.rbg.vic.gov.au/cip/preview/thumbnail/library/126180,Ian McCann,,,142.5,-37.1667
Caladenia rosella,"Rosella Spider-orchid, Little Pink Spider-orchid",Endangered,5086,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=5086,Orchidaceae,Caladenia,rosella,,https://upload.wikimedia.org/wikipedia/commons/1/14/Caladenia_rosella.jpg,Chris Lindorff,,,143.7167,-37.05
Caladenia concolor,"Crimson Spider-orchid, Maroon Spider-orchid",Vulnerable,5505,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=5505,Orchidaceae,Caladenia,concolor,"The Crimson Spider-orchid is a terrestrial herb with a hairy, dark red flowering stem that grows to 30 cm in height. The leaves of the species are narrow-lanceolate, are sparsely hairy and grow to 16 cm in length and 1.3 cm in width. Flowers are deep crimson or purplish-red colour, 8 cm across, with a spidery shape and have a strong fragrance that has been described as being like that of a hot motor. The labellum (lip) is ovate, growing to 0.5-1.0 cm in length, with poorly differentiated lobes that are dark red. Lateral lobes of the structure are fringed with acute, curving marginal teeth that grow to 0.3 cm in length and end in acute curving tips, and the midlobe has short blunt teeth. Central callistalks are short, with swelling to broadening heads that are in 4-6 rows but do not conspicuously overlap. Sepals and lateral petals grow to approximately 4.5 cm in length, are dark red and have dark and hairy filamentous tails that grow up to half the length of the segments. The tails of lateral petals and sepals are drooping or obliquely deflexed (Harden 1993; NSW DECCW 2005).",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Caladenia_concolor.jpg/440px-Caladenia_concolor.jpg,Cathy Powers,"The Crimson Spider-orchid is currently known from a variety of woodland and open forest habitats, usually within Box-Ironbark ecosystems, and often among low heathy shrubs. Soils are generally sand and clay loams that are often gravelly or stony and always well drained (Backhouse & Jeanes 1995). It does not occur in the Basalt Land systems (Victorian Workshop Participants 2000).Victoria :In Victoria, the Crimson Spider-orchid occurs in Box-Ironbark open forests, usually consisting of Long-leaved box (Eucalyptus goniocalyx), Red Stringybark (E. macrorhyncha), Red Box (E. polyanthemos), Red Ironbark (E. sideroxylon), on well drained, gravelly or stony sand and clay loam. The understorey typically consists of scattered heathy shrubs and grasses such as Fringed Brachyloma (Brachyloma ciliatum), Handsome Flat-pea (Platylobium formosum), Parrot-pea (Dillwynia phylicoides), Erect Guinea-flower (Hibbertia riparia), and Red Anther Wallaby-grass (Joycea pallida) (Coates 2003c).NSW :The habitat for the single known population of the Crimson Spider-orchid is regrowth woodland on granite ridge country in the Nail Can Hill Crown Reserve outside of Albury. Clearing took place in this reserve in the early part of the century but despite a history of grazing and burning, the regenerating woodland has retained a high diversity of plant species. The dominant trees of the woodland are Blakely's Red Gum (Eucalyptus blakelyi), Red Stringybark, Red Box and White Box (E. albens). The understorey is made up of a variety of shrubs, herbs and grasses including: Native Cherry (Exocarpos cupressiformis), Silver Wattle (Acacia dealbata), Hickory Wattle (A. implexa), Mountain Grevillea (Grevillea alpina), Austral Indigo (Indigofera australis), Hop Bitter-pea (Daviesia latifolia), Showy Parrot-pea (Dillwynia sericea), Common Beard-heath (Leucopogon virgatus), Slender Rice-flower (Pimelea linifolia), Purple Coral-pea (Hardenbergia violacea), Spreading Flax-lily (Dianella revoluta), Many-flowered Mat-rush (Lomandra multiflora), Kangaroo Grass (Themeda australis), Snow Grass (Poa sieberiana) and Wallaby Grasses (Austrodanthonia spp.) (NSW NPWS 2003q).Bethungra and Burrinjuck populations:The Crimson Spider-orchid is also found in woodland which is broadly similar to the above. Dominant tree species are: Blakely's Red Gum, Red Stringybark, White Box. Red Ironbark and Tumbledown Red Gum/Dwyer's Red Gum (Eucalyptus dealbata and E. dwyeri) may also be present. Understorey species at this site include: Hickory Wattle, Varnish Wattle (Acacia verniciflua), Spreading Wattle (A. genistifolia), Native Cherry (Exocarpos cupressiformis), Violet Kunzea (Kunzea parvifolia), Native Box (Bursaria spinosa), Sticky Hop-bush (Dodonaea viscosa), Peach Heath (Lissanthe strigosa), Common Fringe-myrtle (Calytrix tetragona), Austral Indigo (Indigofera australis), Cunningham's Bush-pea (Pultenaea cunninghamii), Daphne Heath (Brachyloma daphnoides), Purple Coral-pea (Hardenbergia violacea), Ivy Goodenia (Goodenia hederacea), Nodding Blue Lily (Stypandra glauca), Creamy Candles (Stackhousia monogyna) and Bluebell (Wahlenbergia sp.) (NSW NPWS 2003q). The two areas at Burrinjuck Nature Reserve for which records of the Burrinjuck population exist support somewhat different natural vegetation communities. The population along the road occurs in an Open Forest dominated by several Eucalypt species including: Long-leaved Box (Eucalyptus goniocalyx), Broad-leaved Peppermint (Eucalyptus dives), Brittle Gum (E. mannifera) and Scribbly Gum (E. rossii). The understorey is dominated by the shrubs Dogwood (Cassinia aculeata), Sticky Hopbush and Waxy Wattle (Acacia caesiella); and the ground layer contains Handsome Flat-pea (Platylobium formosum), Cunningham's Bush-pea, Rock Fern (Cheilanthes austrotenuifolia) and Snow Grass (Poa sieberiana). Further up the ridge where the second population occurs this community grades into a Tall Open Forest in which the tree species Broad-leaved Peppermint, Long-leaved Box and Red Stringybark predominate. The understorey here includes: Rusty Wattle (A. rubida), Grey-leaved Hibbertia (Hibbertia obtusifolia), Bidgee-widgee (Acaena novaezelandiae), Twining Glycine (Glycine clandestina), Starwort (Stellaria pungens) and Snow Grass (NSW NPWS 2003q).","Past Distribution:Historically, the Crimson Spider-orchid was found in north-eastern and southern central Victoria and southern NSW.Â Specifically,Â it was scattered across central and eastern parts of the goldfields between Albury and the Loddon River (Coates et al. 2002).:Current Distribution:Victoria The Crimson Spider-orchid occurs in the Beechworth and Chiltern areas of Victoria within the Victorian Northern Inland Slopes Bioregion. Additional populations are thought to occur in the Central Victorian Uplands Bioregion in the Broadford/Tyaak area (Coates 2003c). The species is reported from Stanley and Chiltern, however these populations are taxonomically uncertain.Records from the Goldfields Region in the Bendigo and Castlemaine areas are unconfirmed (Coates 2003c) and records from western (west of Wangaratta) Victoria are the Elegant Spider-orchid (Caladenia formosa) (Victorian Workshop Participants 2000).New South Wales (NSW)The Crimson Spider-orchid is confined to granite ridge country in the Nail Can Hill Crown Reserve near Albury (where the species was originally described), and from a small Crown land site north-west of Wagga Wagga (NSW NPWS 2003q). Anecdotal evidence from local residents suggests that the species was previously much more common in the Albury area. It may be, however, that the main concentration of the species was in different habitat to that of currently known sites. Areas in the vicinity of Albury, and also Tabletop Mountain, Yambla Range (north of Albury), may also support populations and further survey work is required (NSW NPWS 2003q). The NSW Scientific Committee listing (NSW Scientific Committee 1997b)Â also incorporates two populations which have each been described as separate species by Jones: Bethungra and Burrinjuck populations (Wheeler 2011Â pers. comm.).The Bethungra population comprises a few hundred plants in a very restricted area, less than half a hectare, in three small subpopulations on private property near Bethungra (Briggs 2011 pers. comm.). The area of Crown Land and private property in the vicinity of this site is poorly known and further survey work in the area could yield additional populations of the species and a better understanding of its habitat requirements. The BurrinjuckÂ population occurs in two known sub-populations totaling approximately 100 plants in the Burrinjuck Waters State Park and Burrinjuck Nature Reserve. Other populations of the species have been reported from private land in the area and it is possible that additional occurrences within the Nature Reserve will also be found when further survey work is carried out (NSW DECCW 2005; NSW NPWS 2003q). Records from the Cootamundra and Tumbarumba areas in NSW are unconfirmed (Coates 2003c).",145.1333,-37.2194
